Object ID,Predicate,Period
25011,年代,1662–1722
25012,年代,1662–1722
25013,年代,1662–1722
25014,年代,1662–1722
25015,年代,1662–1722
25016,年代,1662–1722
25017,年代,1662–1722
25018,年代,1662–1722
25019,年代,1662–1722
25020,年代,1662–1722
25021,年代,15 世纪末-16 世纪初
25022,年代,960–1279
25023,年代,960–1279
25024,年代,960–1279
25025,年代,1500s
25026,年代,14世纪末
25027,年代,1707
25028,年代,1600 年代末-1718 年
25029,年代,20 世纪上半叶
25030,年代,700s
25031,年代,700s
25032,年代,700s
25033,年代,700s
25034,年代,700s
25035,年代,700s
25036,年代,700s
25037,年代,700s
25038,年代,700s
25039,年代,700s
25040,年代,700s
25041,年代,700s
25042,年代,700s
25043,年代,700s
25044,年代,700s
25045,年代,700s
25046,年代,700s
25047,年代,700s
25048,年代,700s
25049,年代,700s
25050,年代,700s
25051,年代,700s
25052,年代,700s
25053,年代,600–799
25054,年代,700s
25055,年代,700s
25056,年代,700s
25057,年代,700s
25058,年代,700s
25059,年代,700s
25060,年代,700s
25061,年代,700s
25062,年代,700s
25063,年代,700s
25064,年代,700s
25065,年代,700s
25066,年代,700s
25067,年代,500–600
25068,年代,600 – 799
25069,年代,700s
25070,年代,700s
25071,年代,700s
25072,年代,700s
25073,年代,700s
25074,年代,700s
25075,年代,700s
25076,年代,700s
25077,年代,700s
25078,年代,700s
25079,年代,700s
25080,年代,700s
25081,年代,700s
25082,年代,700s
25083,年代,600–799
25084,年代,700s
25085,年代,700s
25086,年代,20 世纪前半叶
25087,年代,20 世纪前半叶
25088,年代,581–618
25089,年代,960–1279
25090,年代,1360
25091,年代,c.1950s
25092,年代,1785–1800
25093,年代,1760–1770
25094,年代,1785–1800
25095,年代,1785 年前
25096,年代,c.1800
25097,年代,1785–1800
25098,年代,c.1750
25099,年代,c.1750
25100,年代,c.1750
25101,年代,600 年代末-800 年
25102,年代,1644–1911
25103,年代,1644–1911
25104,年代,1644–1911
25105,年代,1668
25106,年代,1668
25107,年代,1668
25108,年代,1668
25109,年代,1668
25110,年代,1668
25111,年代,1668
25112,年代,1668
25113,年代,1668
25114,年代,1749
25115,年代,1749
25116,年代,1749
25117,年代,c.1680-1705
25118,年代,1684
25119,年代,1684
25120,年代,1684
25121,年代,1684
25122,年代,1684
25123,年代,1684
25124,年代,1684
25125,年代,1684
25126,年代,1684
25127,年代,1684
25128,年代,1684
25129,年代,1684
25130,年代,1684
25131,年代,1600s
25132,年代,1600s
25133,年代,1600-1700s
25134,年代,1600-1700 年代
25135,年代,1600-1700 年代
25136,年代,15 世纪末至 16 世纪
25137,年代,400s
25138,年代,公元前 1045-256 年
25139,年代,公元前 1045-256 年
25140,年代,公元前 1045-256 年
25141,年代,公元前 1045-256 年
25142,年代,1770–85
25143,年代,1760–70
25144,年代,1760–1770
25145,年代,c.1800
25146,年代,1880s
25147,年代,1800s
25148,年代,19 世纪晚期，1950 年代增建
25149,年代,19世纪末
25150,年代,1368–1644
25151,年代,13 - 14 世纪
25152,年代,十二世纪
25153,年代,十二世纪
25154,年代,金朝（1115-1234）-元朝（1271-1368）
25155,年代,1100 年代至 1200 年代
25156,年代,960– 1279
25157,年代,960– 1279
25158,年代,1200-1300 年代
25159,年代,1661–1722
25160,年代,1662–1722
25161,年代,1723–35
25162,年代,1368–1644
25163,年代,1368–1644
25164,年代,1105
25165,年代,c.1875-1900
25166,年代,20 世纪初
25167,年代,1900–1950
25168,年代,c.1800-1911
25169,年代,公元前 300-100 年
25170,年代,公元前 300-100 年
25171,年代,1300s
25172,年代,900s
25173,年代,916–1125
25174,年代,十二世纪
25175,年代,1100s
25176,年代,1100s
25177,年代,1100s
25178,年代,14世纪初
25179,年代,1700s
25180,年代,1756
25181,年代,1783
25182,年代,1783
25183,年代,1800s
25184,年代,1800s
25185,年代,1800s
25186,年代,500年代末
25187,年代,900s
25188,年代,1506–21
25189,年代,1100s
25190,年代,1100s
25191,年代,1100s
25192,年代,550–77
25193,年代,1300-1400 年代
25194,年代,1115–1368
25195,年代,1200-1300 年代
25196,年代,1000 年代末-1127 年
25197,年代,1127–1279
25198,年代,1127–1279
25199,年代,1127–1279
25200,年代,1271–1368
25201,年代,1127–1279
25202,年代,1271–1368
25203,年代,1271–1368
25204,年代,1271–1368
25205,年代,1127–1279
25206,年代,1100s
25207,年代,1100s
25208,年代,1000-1100s
25209,年代,1000-1100s
25210,年代,1000-1100s
25211,年代,1200s
25212,年代,1000-1100s
25213,年代,1000-1100s
25214,年代,1000-1100s
25215,年代,1200s
25216,年代,S. 宋元时期，13-14世纪
25217,年代,1100 年代至 1200 年代
25218,年代,1100 年代至 1200 年代
25219,年代,1100 年代至 1200 年代
25220,年代,1402–1424
25221,年代,1426–35
25222,年代,1465–87
25223,年代,1573–1620
25224,年代,1573–1620
25225,年代,1573–1620
25226,年代,1573–1620
25227,年代,1200s
25228,年代,1200s
25229,年代,1200s
25230,年代,1127–1279
25231,年代,1271–1368
25232,年代,1127–1279
25233,年代,960–1279
25234,年代,960–1279
25235,年代,960–1279
25236,年代,12-14世纪
25237,年代,1127–1279
25238,年代,公元前 1300-1045 年
25239,年代,c.1750-1770
25240,年代,c.1750-1770
25241,年代,c.1750-1770
25242,年代,c.1775-1800
25243,年代,c.1775-1800
25244,年代,c.1775-1800
25245,年代,c.1750-1770
25246,年代,c.1750-1770
25247,年代,c.1750-1770
25248,年代,c.1720
25249,年代,二十世纪
25250,年代,900s
25251,年代,c.1250-79
25252,年代,c.1250-79
25253,年代,c.1250-79
25254,年代,公元前202年-公元前220年
25255,年代,700年代初
25256,年代,500
25257,年代,1361
25258,年代,600 年代末-700 年代初
25259,年代,1700s
25260,年代,618–907
25261,年代,13-14 世纪
25262,年代,960–85
25263,年代,公元前481-221年
25264,年代,1600
25265,年代,c.1624-27
25266,年代,800s-900s
25267,年代,c.1320s
25268,年代,1658
25269,年代,1700-1800 年代
25270,年代,1122 或更高版本
25271,年代,1700-1800 年代
25272,年代,1700-1800 年代
25273,年代,1700-1800 年代
25274,年代,1644–1911
25275,年代,公元前 1200-1100 年
25276,年代,c.约 1486 年或之前
25277,年代,1145
25278,年代,c.公元前 1200 年
25279,年代,c.公元前 1200 年
25280,年代,c.公元前 1200 年
25281,年代,可能是 1400 年代
25282,年代,1400s
25283,年代,1644–1911
25284,年代,960– 1279
25285,年代,c.1750
25286,年代,c.1790
25287,年代,600s
25288,年代,c.1800-1825
25289,年代,c.1800-1825
25290,年代,c.1800
25291,年代,1023-c.公元前 900 年
25292,年代,c.1750-60
25293,年代,c.1770-85
25294,年代,c.1770-1785
25295,年代,c.1770-1785
25296,年代,1271–1368
25297,年代,公元前900年末
25298,年代,1200 年代末-1300 年代初
25299,年代,1200-1300 年代
25300,年代,1368–1644
25301,年代,c.公元前 1023-900 年
25302,年代,1700 年或之后
25303,年代,12世纪中叶
25304,年代,1100 年代至 1200 年代
25305,年代,1662–1722
25306,年代,1662–1722
25307,年代,1662–1722
25308,年代,1585
25309,年代,c.1256
25310,年代,c.1256
25311,年代,1256
25312,年代,1630
25313,年代,1638
25314,年代,1644
25315,年代,1300s
25316,年代,1700-1800 年代
25317,年代,1700-1800 年代
25318,年代,600s
25319,年代,1300s
25320,年代,c.公元前 100 年至公元前 100 年
25321,年代,c.公元前 100 年至公元前 100 年
25322,年代,c.公元前 100 年至公元前 100 年
25323,年代,1690
25324,年代,1690
25325,年代,1690
25326,年代,1690
25327,年代,1690
25328,年代,1690
25329,年代,1690
25330,年代,1690
25331,年代,1690
25332,年代,1690
25333,年代,1690
25334,年代,1100s
25335,年代,500 年代末-600 年代初
25336,年代,早期500
25337,年代,1736–95
25338,年代,1736–95
25339,年代,1736–95
25340,年代,早期500
25341,年代,581–618
25342,年代,1644–1700
25343,年代,1644–1700
25344,年代,1644–1700
25345,年代,1700s
25346,年代,1700s
25347,年代,1700s
25348,年代,1700s
25349,年代,1700s
25350,年代,1642–1722
25351,年代,1426–35
25352,年代,900s
25353,年代,公元前206年-公元前220年
25354,年代,c.公元前 1250-1046 年
25355,年代,1100s
25356,年代,1100s
25357,年代,1100s
25358,年代,1648
25359,年代,公元前 1100 年至公元前 800 年
25360,年代,1567
25361,年代,公元前400年早期
25362,年代,公元前206年-公元前220年
25363,年代,1542–43
25364,年代,c.公元前 1250-1046 年
25365,年代,1347
25366,年代,1736–95
25367,年代,1271–1368
25368,年代,400s ce
25369,年代,1200s
25370,年代,1212
25371,年代,1117
25372,年代,1300–50
25373,年代,1736–95
25374,年代,1736–95
25375,年代,1736–95
25376,年代,581–618
25377,年代,11世纪末
25378,年代,1127–1279
25379,年代,1366
25380,年代,公元前 100 年至公元前 100 年
25381,年代,13世纪初
25382,年代,12世纪中叶
25383,年代,1403–1424
25384,年代,1426–35
25385,年代,1403–24
25386,年代,1426–35
25387,年代,1300s
25388,年代,1506–21
25389,年代,1522–66
25390,年代,1522–66
25391,年代,1522–66
25392,年代,1522–66
25393,年代,1628–61
25394,年代,1522–66
25395,年代,1662–1722
25396,年代,1662–1722
25397,年代,1628–1661
25398,年代,1644–1911
25399,年代,600 年代末-700 年代初
25400,年代,1403–24
25401,年代,十四世纪
25402,年代,十四世纪
25403,年代,1662–1722
25404,年代,十八世纪
25405,年代,1662–1722
25406,年代,1622–1722
25407,年代,1622–1722
25408,年代,1622–1722
25409,年代,1662–1722
25410,年代,1662–1722
25411,年代,1662–1722
25412,年代,1662–1722
25413,年代,1662–1722
25414,年代,1662–1722
25415,年代,1662–1722
25416,年代,1723–35
25417,年代,1662–1722
25418,年代,1723–35
25419,年代,1723–35
25420,年代,1723–35
25421,年代,1723–35
25422,年代,1736–1795
25423,年代,1736–1795
25424,年代,1736–1795
25425,年代,1736–95
25426,年代,1736–95
25427,年代,1736–95
25428,年代,1736–1795
25429,年代,1661–1722
25430,年代,1100s
25431,年代,1522–66
25432,年代,1522–66
25433,年代,1522–66
25434,年代,1488–1505
25435,年代,1662–1722
25436,年代,1662–1722
25437,年代,1662–1722
25438,年代,十九世纪
25439,年代,c.1850-c.1950
25440,年代,1662–1722
25441,年代,1662–1722
25442,年代,1662–1722
25443,年代,c.1713
25444,年代,1662–1722
25445,年代,1368–98
25446,年代,1736–95
25447,年代,1662–1722
25448,年代,1736–95
25449,年代,1723–35
25450,年代,1644–61
25451,年代,1600-1700 年代
25452,年代,1600s
25453,年代,1368–1644
25454,年代,1500s
25455,年代,1500s
25456,年代,公元前206年-公元前220年
25457,年代,1800–1940
25458,年代,1800–1940
25459,年代,1800–1940
25460,年代,1800–1940
25461,年代,1800–1940
25462,年代,1736–95
25463,年代,1700s
25464,年代,1700s
25465,年代,1662–1722
25466,年代,1700-1800 年代
25467,年代,1700-1800 年代
25468,年代,1700-1800 年代
25469,年代,1400 年代末-1500 年代初
25470,年代,1736–95
25471,年代,1736–95
25472,年代,1736–95
25473,年代,1736–95
25474,年代,十三世纪
25475,年代,1200-1300 年代
25476,年代,1490年后
25477,年代,1490年后
25478,年代,1490年后
25479,年代,1490年后
25480,年代,1490年后
25481,年代,1490年后
25482,年代,1490年后
25483,年代,1490年后
25484,年代,1490年后
25485,年代,1490年后
25486,年代,1490年后
25487,年代,1490年后
25488,年代,1490年后
25489,年代,1127–1368
25490,年代,1530 年代末
25491,年代,1300s
25492,年代,12-13 世纪
25493,年代,1100 年代至 1200 年代
25494,年代,1516
25495,年代,1614
25496,年代,c.公元前 481-400 年
25497,年代,1609
25498,年代,683
25499,年代,1000s
25500,年代,c.600
25501,年代,900s
25502,年代,900s
25503,年代,1100s
25504,年代,13世纪初
25505,年代,1573–1620
25506,年代,1573–1620
25507,年代,1573–1620
25508,年代,800s
25509,年代,1100s
25510,年代,1642–1707
25511,年代,1642–1707
25512,年代,1642–1707
25513,年代,1642–1707
25514,年代,1642–1707
25515,年代,1642–1707
25516,年代,1642–1707
25517,年代,1642–1707
25518,年代,1642–1707
25519,年代,700s?
25520,年代,c.1630
25521,年代,1666
25522,年代,17世纪末
25523,年代,17 世纪中叶
25524,年代,公元前 1100-900 年
25525,年代,1127–1279
25526,年代,700s
25527,年代,1685
25528,年代,1700s
25529,年代,1700s
25530,年代,1700s
25531,年代,1700s
25532,年代,1700s
25533,年代,1700s
25534,年代,1700s
25535,年代,1700s
25536,年代,1700s
25537,年代,1700s
25538,年代,1700s
25539,年代,1573–1619
25540,年代,1573–1619
25541,年代,1573–1619
25542,年代,约13世纪中叶
25543,年代,1400s
25544,年代,1361
25545,年代,1465–87
25546,年代,1442
25547,年代,c.1547-67
25548,年代,c.1700-1720
25549,年代,70 年代中期
25550,年代,1506
25551,年代,c.1650
25552,年代,9 ce
25553,年代,9 ce
25554,年代,9-23 ce
25555,年代,9-23 ce
25556,年代,9-23 ce
25557,年代,1100s
25558,年代,1600s
25559,年代,1300s
25560,年代,1300s
25561,年代,1300s
25562,年代,1100 年代末-1200 年代初
25563,年代,1736-70s
25564,年代,1736–95
25565,年代,1548
25566,年代,13-14 世纪
25567,年代,c.900-1000
25568,年代,c.900-1000
25569,年代,c.900-1000
25570,年代,c.900-1000
25571,年代,c.900-1000
25572,年代,c.900-1000
25573,年代,c.900-1000
25574,年代,c.900-1000
25575,年代,1643
25576,年代,1675–1700
25577,年代,1675–1700
25578,年代,1675–1700
25579,年代,1700s
25580,年代,1700s
25581,年代,十八世纪
25582,年代,13 - 14 世纪
25583,年代,1723–35
25584,年代,1700s
25585,年代,1700s
25586,年代,1700s
25587,年代,1700s
25588,年代,1700s
25589,年代,1700s
25590,年代,1736–95
25591,年代,1736–95
25592,年代,1736–95
25593,年代,1736–95
25594,年代,1736–95
25595,年代,1736–95
25596,年代,1700-1800 年代
25597,年代,1736–95
25598,年代,1736–95
25599,年代,1736–1795
25600,年代,1500s
25601,年代,1500s
25602,年代,1500s
25603,年代,西元 200 年代末至 300 年代末
25604,年代,1700s
25605,年代,1670s
25606,年代,1244
25607,年代,1649
25608,年代,1326
25609,年代,c.1750
25610,年代,c.1750-1760
25611,年代,二十世纪
25612,年代,500 年代末-600 年代初
25613,年代,1647
25614,年代,11世纪末
25615,年代,600年代末
25616,年代,14 世纪前半叶
25617,年代,c.1480-1507
25618,年代,1400 年代末-1500 年代初
25619,年代,1300s
25620,年代,1736–95
25621,年代,1591–1626
25622,年代,1715
25623,年代,1633
25624,年代,1650
25625,年代,c.公元前 2000-1500 年
25626,年代,317-581 CE
25627,年代,1600s
25628,年代,约 1100 年代末至 1200 年代第一季度
25629,年代,1200-1300 年代
25630,年代,1000s
25631,年代,1600–1650
25632,年代,1522–66
25633,年代,1703–8
25634,年代,c.公元前 1600-1050 年
25635,年代,公元前 1200-1000 年
25636,年代,公元前 1200-1000 年
25637,年代,1271–1368
25638,年代,12世纪末
25639,年代,c.1300-1320
25640,年代,c.550
25641,年代,1700s
25642,年代,1700s
25643,年代,1700s
25644,年代,1700s
25645,年代,1736–95
25646,年代,1736–95
25647,年代,1736–95
25648,年代,1736–95
25649,年代,1736–95
25650,年代,1736–95
25651,年代,1736–95
25652,年代,1200-1300 年代
25653,年代,1200-1300 年代
25654,年代,1200-1300 年代
25655,年代,1368– 1644
25656,年代,17世纪末
25657,年代,公元前200年
25658,年代,六朝时期（317-581），北齐（550-577）
25659,年代,700s
25660,年代,c.公元前 1000 年至公元前 900 年中期
25661,年代,700s
25662,年代,12世纪末
25663,年代,1788
25664,年代,公元前 100 年至公元前 100 年
25665,年代,公元前 100 年至公元前 100 年
25666,年代,公元前 100 年至公元前 100 年
25667,年代,14世纪初
25668,年代,1600 年代前叶
25669,年代,500s
25670,年代,500s
25671,年代,500s
25672,年代,500s
25673,年代,500s
25674,年代,500s
25675,年代,500s
25676,年代,500s
25677,年代,500s
25678,年代,500s
25679,年代,500s
25680,年代,500s
25681,年代,500s
25682,年代,907–960
25683,年代,907–960
