id,tombstone,title,creation_date,collection,provenance,url,image_web
2808,"round covered box with floral scrolls in relief:  qingbai type ware, 1300s. china, fujian province, anxi xian, yuan dynasty (1271-1368). glazed porcelain with slip decoration; the cleveland museum of art, bequest of mrs. severance a. millikin 1989.279.a",round covered box with floral scrolls in relief:  qingbai type ware,1300s,china - yuan dynasty,[],https://clevelandart.org/art/1989.279.a,https://openaccess-cdn.clevelandart.org/1989.279.a/1989.279.a_web.jpg
2809,"round covered box with floral scrolls in relief:  qingbai type ware (lid), 1300s. china, fujian province, anxi xian, yuan dynasty (1271-1368). glazed porcelain with slip decoration; the cleveland museum of art, bequest of mrs. severance a. millikin 1989.279.b",round covered box with floral scrolls in relief:  qingbai type ware (lid),1300s,china - yuan dynasty,[],https://clevelandart.org/art/1989.279.b,https://openaccess-cdn.clevelandart.org/1989.279.b/1989.279.b_web.jpg
2810,"covered flat jar, 1127–1279. china, hangzhou, suburban altar kiln, southern song dynasty (1127-1279). glazed buff stoneware, guan ware; the cleveland museum of art, john l. severance fund 1957.45.a",covered flat jar,1127–1279,china - song dynasty,[],https://clevelandart.org/art/1957.45.a,https://openaccess-cdn.clevelandart.org/1957.45.a/1957.45.a_web.jpg
2811,"covered flat jar (lid), 1127–1279. china, hangzhou, suburban altar kiln, southern song dynasty (1127-1279). glazed buff stoneware, guan ware; the cleveland museum of art, john l. severance fund 1957.45.b",covered flat jar (lid),1127–1279,china - song dynasty,[],https://clevelandart.org/art/1957.45.b,https://openaccess-cdn.clevelandart.org/1957.45.b/1957.45.b_web.jpg
2812,"meiping vase with carved dragon motif, 1300s. south china, yuan dynasty (1279–1368). porcelain with pale bluish-white (qingbai; 青白) glaze and carved decoration; overall: 27.6 x 16.5 cm (10 7/8 x 6 1/2 in.). the cleveland museum of art, nancy f. and joseph p. keithley collection gift 2020.189",meiping vase with carved dragon motif,1300s,china - yuan dynasty,"edgar worch [1880–1972], berlin, germany, and new york, ny; henry trubner [1920–1999] family collection; (j.j. lally & co., new york, ny, sold to mr. and mrs. joseph p. keithley) (?–april 2018); nancy f. and joseph p. keithley, cleveland, oh, given to the cleveland museum of art (april 2018–2020); the cleveland museum of art, cleveland, oh (2020–)",https://clevelandart.org/art/2020.189,https://openaccess-cdn.clevelandart.org/2020.189/2020.189_web.jpg
2813,"ancestor group portrait, 1796–1820. china, qing dynasty (1644-1911), jiaqing period (1796-1820). hanging scroll, ink and color on paper; overall: 278.2 x 112.2 cm (109 1/2 x 44 3/16 in.); painting only: 157.2 x 90.2 cm (61 7/8 x 35 1/2 in.). the cleveland museum of art, gift of joyce g. ames in honor of her husband b. charles ames 2019.82",ancestor group portrait,1796–1820,asian - hanging scroll,"(christian lemanissier, terres d'ailleurs, paris, france, sold to b. charles ames and joyce g. ames) (c. 2001); b. charles (chuck) ames and joyce (jay) grace ames, hunting valley, oh, given to the cleveland museum of art (c. 2001–2019); the cleveland museum of art, cleveland, oh (2019–)",https://clevelandart.org/art/2019.82,https://openaccess-cdn.clevelandart.org/2019.82/2019.82_web.jpg
2814,"ten bamboo studio painting and calligraphy handbook (shizhuzhai shuhua pu): volume one, 1633. hu zhengyan (chinese, c. 1584–1674). woodblock-printed book; ink and colors on paper; first edition; open and extended: 23.7 x 27.9 cm (9 5/16 x 11 in.). the cleveland museum of art, edward l. whittemore fund 1984.45.1",ten bamboo studio painting and calligraphy handbook (shizhuzhai shuhua pu): volume one,1633,china - qing dynasty,"(donald j. wineman, new york, ny, ?-1984, sold to the cleveland museum of art) (?-1984); the cleveland museum of art, cleveland, oh, 1984-present (1984-)",https://clevelandart.org/art/1984.45.1,https://openaccess-cdn.clevelandart.org/1984.45.1/1984.45.1_web.jpg
2815,"ten bamboo studio painting and calligraphy handbook (shizhuzhai shuhua pu): volume two, 1633. compiled by hu zhengyan (chinese, c. 1584–1674). woodblock-printed book; ink and colors on paper; first edition; open and extended: 23.7 x 27.9 cm (9 5/16 x 11 in.). the cleveland museum of art, edward l. whittemore fund 1984.45.2",ten bamboo studio painting and calligraphy handbook (shizhuzhai shuhua pu): volume two,1633,china - qing dynasty,"(donald j. wineman, new york, ny, ?-1984, sold to the cleveland museum of art) (?-1984); the cleveland museum of art, cleveland, oh, 1984-present (1984-)",https://clevelandart.org/art/1984.45.2,https://openaccess-cdn.clevelandart.org/1984.45.2/1984.45.2_web.jpg
2816,"master series, four portraits of masters of modern art: yan wenliang (1893-1988), pan tianshou (1897-1971), shi lu (1919-1982) and qi baishi (1864-1954), 2017. liu jing (chinese, b. 1983). set of four woodblock prints and digital lithographic images; image: 90 x 60 cm (35 7/16 x 23 5/8 in.); paper: 120 x 60 cm (47 1/4 x 23 5/8 in.). the cleveland museum of art, severance and greta millikin trust 2018.205 ? liu jing","master series, four portraits of masters of modern art: yan wenliang (1893-1988), pan tianshou (1897-1971), shi lu (1919-1982) and qi baishi (1864-1954)",2017,chinese art,"collection of the artist, changsha, china, 2017-18 (2017-18); (the muban educational trust, london, uk, 2018, sold to the cleveland museum of art) (2018); the cleveland museum of art, cleveland, oh, 2018-present (2018-)",https://clevelandart.org/art/2018.205,no_image
2817,"ruin series: 1997 no. 2 beijing, 1997. rong rong (chinese, b. 1968). gelatin silver print; image: 61 x 77.5 cm (24 x 30 1/2 in.). the cleveland museum of art, purchased with funds from an anonymous donor and dudley p. allen fund 2018.35 ? rong rong",1997 no. 2 beijing,1997,ph - misc. 20th century,"the artist; through karen smith, beijing, china; larry warsh, new york, ny; scott howard, hartsdale, ny (2008); the cleveland museum of art (june 4, 2018)",https://clevelandart.org/art/2018.35,no_image
2818,"master series, portrait of yan wenliang (1893-1988), 2017. liu jing (chinese, b. 1983). woodblock print and digital lithographic image; image: 90 x 60 cm (35 7/16 x 23 5/8 in.); paper: 120 x 60 cm (47 1/4 x 23 5/8 in.). the cleveland museum of art, severance and greta millikin trust 2018.205.1 ? liu jing","master series, portrait of yan wenliang (1893-1988)",2017,chinese art,"collection of the artist, changsha, china, 2017-18 (2017-18); (the muban educational trust, london, uk, 2018, sold to the cleveland museum of art) (2018); the cleveland museum of art, cleveland, oh, 2018-present (2018-)",https://clevelandart.org/art/2018.205.1,no_image
2819,"master series, portrait of pan tianshou (1897-1971), 2017. liu jing (chinese, b. 1983). woodblock print and digital lithographic image; image: 90 x 60 cm (35 7/16 x 23 5/8 in.); paper: 120 x 60 cm (47 1/4 x 23 5/8 in.). the cleveland museum of art, severance and greta millikin trust 2018.205.2 ? liu jing","master series, portrait of pan tianshou (1897-1971)",2017,chinese art,"collection of the artist, changsha, china, 2017-18 (2017-18); (the muban educational trust, london, uk, 2018, sold to the cleveland museum of art) (2018); the cleveland museum of art, cleveland, oh, 2018-present (2018-)",https://clevelandart.org/art/2018.205.2,no_image
2820,"master series, portrait of qi baishi (1864-1954), 2017. liu jing (chinese, b. 1983). woodblock print and digital lithographic image; image: 90 x 60 cm (35 7/16 x 23 5/8 in.); paper: 120 x 60 cm (47 1/4 x 23 5/8 in.). the cleveland museum of art, severance and greta millikin trust 2018.205.3 ? liu jing","master series, portrait of qi baishi (1864-1954)",2017,chinese art,"collection of the artist, changsha, china, 2017-18 (2017-18); (the muban educational trust, london, uk, 2018, sold to the cleveland museum of art) (2018); the cleveland museum of art, cleveland, oh, 2018-present (2018-)",https://clevelandart.org/art/2018.205.3,no_image
2821,"master series, portrait of shi lu (1919-1982), 2017. liu jing (chinese, b. 1983). woodblock print and digital lithographic image; image: 90 x 60 cm (35 7/16 x 23 5/8 in.); paper: 120 x 60 cm (47 1/4 x 23 5/8 in.). the cleveland museum of art, severance and greta millikin trust 2018.205.4 ? liu jing","master series, portrait of shi lu (1919-1982)",2017,chinese art,"collection of the artist, changsha, china, 2017-18 (2017-18); (the muban educational trust, london, uk, 2018, sold to the cleveland museum of art) (2018); the cleveland museum of art, cleveland, oh, 2018-present (2018-)",https://clevelandart.org/art/2018.205.4,no_image
2822,"transitional blue-and-white square bottle, 1628–1722. china, jiangxi province, jingdezhen kilns, ming dynasty (1368-1644), chongzhen reign (1628-44) or qing dynasty (1644-1911), kangxi reign (1662-1722). porcelain with underglaze cobalt blue decoration; height: 31.1 cm (12 1/4 in.). the cleveland museum of art, edward l. whittemore fund 2018.293",transitional blue-and-white square bottle,1628–1722,china - ming dynasty,"collection of beurdeley & cie, paris, france (before 1978–?); (christie's paris, france, 7 december 2007 sale, lot no. 126. sold to j. j. lally) (december 7, 2007); (j. j. lally & co., new york, ny,  sold to the cleveland museum of art, cleveland, oh) (2007–2018); the cleveland museum of art, cleveland, oh (2018–)",https://clevelandart.org/art/2018.293,https://openaccess-cdn.clevelandart.org/2018.293/2018.293_web.jpg
2823,"fragrance box, 1700s. china, qing dynasty (1644-1911). tortoiseshell; diameter: 8.6 cm (3 3/8 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1962.220",fragrance box,1700s,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], ?-1962, given to the cleveland museum of art (?-1962); the cleveland museum of art, cleveland, oh, 1962-present (1962-)",https://clevelandart.org/art/1962.220,https://openaccess-cdn.clevelandart.org/1962.220/1962.220_web.jpg
2824,"meandering up the river, viet nam, 1969. don hong-oai (chinese, 1929–2004). gelatin silver print, toned; image and paper: 40 x 49.6 cm (15 3/4 x 19 1/2 in.). the cleveland museum of art, gift of arielle kozloff brodkey in memory of dr. jerald s. brodkey 2019.104","meandering up the river, viet nam",1969,ph - misc. 20th century,"photo eye, santa fe, nm; arielle kozloff brodkey and dr. jerald s. brodkey, cleveland, oh; arielle kozloff brodkey, cleveland, oh (2014-2019); the cleveland museum of art, cleveland, oh (june 3, 2019)",https://clevelandart.org/art/2019.104,no_image
2825,"morning work, guangdong, 1980. don hong-oai (chinese, 1929–2004). gelatin silver print, toned; image and paper: 40.3 x 50.2 cm (15 7/8 x 19 3/4 in.). the cleveland museum of art, gift of arielle kozloff brodkey in memory of dr. jerald s. brodkey 2019.105","morning work, guangdong",1980,ph - misc. 20th century,"halsted gallery, bloomfield hills, mi (early 2000s); arielle kozloff brodkey and dr. jerald s. brodkey, cleveland, oh (2000s); arielle kozloff brodkey, cleveland, oh (2014-2019); the cleveland museum of art, cleveland, oh (june 3, 2019)",https://clevelandart.org/art/2019.105,no_image
2826,"only me yellow mountain, 1993. don hong-oai (chinese, 1929–2004). gelatin silver print, toned; image and paper: 50.2 x 39.5 cm (19 3/4 x 15 9/16 in.). the cleveland museum of art, gift of arielle kozloff brodkey in memory of dr. jerald s. brodkey 2019.106",only me yellow mountain,1993,ph - misc. 20th century,"photo eye, santa fe, nm; arielle kozloff brodkey and dr. jerald s. brodkey, cleveland, oh; arielle kozloff brodkey, cleveland, oh (2014-2019); the cleveland museum of art, cleveland, oh (june 3, 2019)",https://clevelandart.org/art/2019.106,no_image
2827,"spring covers the river, mid- to late 1900s. don hong-oai (chinese, 1929–2004). gelatin silver print, toned; image and paper: 40.2 x 50 cm (15 13/16 x 19 11/16 in.). the cleveland museum of art, gift of arielle kozloff brodkey in memory of dr. jerald s. brodkey 2019.107",spring covers the river,mid- to late 1900s,ph - misc. 20th century,"photo eye, santa fe, nm; arielle kozloff brodkey and dr. jerald s. brodkey, cleveland, oh; arielle kozloff brodkey, cleveland, oh (2014-2019); the cleveland museum of art, cleveland, oh (june 3, 2019)",https://clevelandart.org/art/2019.107,no_image
2828,"road to shu, 1743. yuan yao (chinese, active mid-1700s). hanging scroll; ink and color on silk; painting only: 187 x 256.5 cm (73 5/8 x 101 in.); overall with knobs: 270 x 284 cm (106 5/16 x 111 13/16 in.). the cleveland museum of art, john l. severance fund 2019.167",road to shu,1743,asian - hanging scroll,"(poly art auctions, beijing, china, 31 may 2007 sale) (may 31, 2007); (beijing council international auction co., ltd., ""classical chinese paintings,"" 5 december 2010, lot 0998, sold to the moss gallery) (december 5, 2010); (sydney l. moss, ltd., london, uk, sold to the cleveland museum of art) (2010-2019); (offered at sotheby’s new york, fine classical chinese painting & calligraphy, 20 march 2014, lot 565. unsold.) (march 20, 2014); the cleveland museum of art, cleveland, oh (2019-)",https://clevelandart.org/art/2019.167,https://openaccess-cdn.clevelandart.org/2019.167/2019.167_web.jpg
2829,"ceremonial uniform: helmet, 1644–1911. china, qing dynasty (1644–1911). satin weave silk with gold metal thread embroidery; supplementary weft; black velvet; metal (brass?); lined in blue silk; feather; the cleveland museum of art, general income fund 1918.560.1.j",ceremonial uniform: helmet,1644–1911,china - qing dynasty,"(acquired by langdon warner in korea, sold to the cleveland museum of art) (late 1916–1918); the cleveland museum of art, cleveland, oh (1918-)",https://clevelandart.org/art/1918.560.1.j,https://openaccess-cdn.clevelandart.org/1918.560.1.j/1918.560.1.j_web.jpg
2830,"dish with landscape and inscription, 1662–1722. china, qing dynasty (1644-1911), kangxi period (1662-1722). porcelain, underglaze cobalt-blue decoration; overall: 12.3 cm (4 13/16 in.). the cleveland museum of art, the a. w. ellenberger, sr., endowment fund 2019.176",dish with landscape and inscription,1662–1722,china - qing dynasty,"(christie’s amsterdam, netherlands, 4 november 2003, lot 17, sold to a dutch private collection) (4 november 2003); a dutch private collection (2003–2019?); (feng-chun ma chinese & japanese art consultancy, amsterdam, the netherlands, sold to the cleveland museum of art) (2019); the cleveland museum of art, cleveland, oh (2019–)",https://clevelandart.org/art/2019.176,https://openaccess-cdn.clevelandart.org/2019.176/2019.176_web.jpg
